---
19.405	-0.0457308	-1.49917
19.496	-0.0454948	-1.52856
19.596	-0.0405238	-1.56392
19.682	-0.0400099	-1.59805
19.764	-0.0403048	-1.63255
19.842	-0.0371943	-1.66519
19.928	-0.0358874	-1.70431
20.01	-0.0317843	-1.74118
20.093	-0.0311348	-1.78034
20.184	-0.028708	-1.82358
20.264	-0.0257588	-1.8614
20.356	-0.0196394	-1.90469
20.442	-0.0211614	-1.94784
20.542	-0.0144822	-1.99537
20.638	-0.00848788	-2.04127
20.749	-0.00675566	-2.09748
20.859	0.000167114	-2.15066
20.963	0.00301826	-2.20197
21.058	0.00850707	-2.24897
21.142	0.011191	-2.29071
21.222	0.0142312	-2.32938
21.309	0.0171033	-2.37415
21.401	0.0185435	-2.4194
21.491	0.0232807	-2.46381
21.576	0.0262463	-2.50588
21.66	0.0297078	-2.54805
21.75	0.0340366	-2.59338
21.835	0.0380529	-2.63501
21.92	0.0422513	-2.67798
22.027	0.0467345	-2.73109
22.106	0.0488916	-2.7706
22.194	0.0526522	-2.8138
22.275	0.0566955	-2.85366
22.357	0.0590613	-2.89528
22.443	0.0627068	-2.93723
22.534	0.0675652	-2.98279
22.618	0.0683992	-3.02446
22.699	0.0716186	-3.06421
22.786	0.076418	-3.10791
22.873	0.0799909	-3.15178
22.961	0.0841595	-3.19487
23.045	0.0884404	-3.23648
23.135	0.0914726	-3.28168
23.236	0.0969873	-3.33138
23.324	0.0983626	-3.37556
23.405	0.101971	-3.41608
23.49	0.10712	-3.45703
23.582	0.109454	-3.5021
23.672	0.114431	-3.54668
23.763	0.116194	-3.59251
23.852	0.120933	-3.63683
23.939	0.124802	-3.68087
24.018	0.127822	-3.71877
24.108	0.132435	-3.76365
24.19	0.135	-3.80494
24.28	0.138234	-3.84932
24.361	0.141562	-3.88952
24.447	0.145083	-3.93229
24.53	0.149902	-3.97272
24.639	0.153674	-4.0266
24.724	0.155271	-4.06938
24.81	0.15997	-4.11137
24.897	0.164129	-4.15389
24.987	0.169267	-4.19764
25.066	0.168908	-4.2381
25.158	0.172196	-4.28512
25.245	0.17753	-4.3255
25.345	0.182249	-4.37551
25.422	0.189269	-4.40769
25.51	0.180041	-4.46504
25.599	0.180344	-4.51099
25.679	0.195313	-4.54027
25.761	0.208636	-4.57608
25.843	0.181191	-4.62445
25.928	0.209801	-4.6623
26.03	0.233761	-4.70424
26.113	0.232495	-4.75145
26.192	0.214433	-4.79486
26.282	0.255214	-4.83482
26.367	0.26948	-4.87337
26.451	0.267549	-4.91463
26.535	0.280512	-4.95648
26.617	0.275543	-5.00083
26.695	0.275826	-5.0386
26.869	0.2891	-5.12425
26.957	0.294918	-5.16933
27.043	0.298856	-5.20938
27.129	0.30712	-5.25177
27.216	0.304505	-5.29314
27.296	0.317847	-5.33202
27.377	0.341483	-5.37161
27.453	0.328293	-5.41308
27.535	0.330858	-5.45551
27.636	0.341267	-5.50189
27.713	0.346843	-5.54176
27.794	0.359443	-5.57891
27.885	0.357244	-5.62601
27.993	0.343246	-5.68469
28.076	0.3625	-5.70366
28.155	0.353108	-5.73412
28.235	0.360682	-5.75683
28.318	0.351791	-5.78885
28.4	0.370012	-5.8174
28.482	0.36539	-5.84792
28.591	0.366333	-5.89515
28.673	0.355763	-5.91936
28.76	0.354864	-5.95843
28.865	0.364636	-6.00278
28.946	0.355137	-6.0289
29.034	0.355446	-6.0641
29.121	0.345304	-6.09149
29.206	0.331741	-6.12712
29.292	0.324985	-6.1603
29.374	0.315747	-6.19015
29.458	0.304545	-6.21923
29.535	0.29756	-6.24775
29.618	0.289984	-6.27755
29.704	0.280349	-6.30936
29.788	0.266098	-6.3423
29.869	0.252413	-6.36576
29.957	0.240639	-6.40355
30.042	0.223797	-6.42815
30.146	0.205928	-6.46121
30.232	0.186279	-6.48981
30.334	0.170254	-6.52025
30.439	0.14792	-6.55443
30.52	0.128456	-6.57347
30.605	0.108612	-6.60165
30.774	0.0669319	-6.652
30.853	0.0441096	-6.67629
30.943	0.0199144	-6.70242
31.031	-0.00330413	-6.73424
31.118	-0.0292408	-6.75251
31.206	-0.0466804	-6.76678
31.293	-0.0680714	-6.78928
31.381	-0.0892191	-6.8084
31.467	-0.11194	-6.82474
31.551	-0.13449	-6.84271
31.639	-0.158992	-6.86325
31.727	-0.18506	-6.88143
31.814	-0.210847	-6.9022
31.9	-0.236639	-6.9165
31.987	-0.265277	-6.93667
32.246	-0.35033	-6.98547
32.346	-0.385833	-7.00114
32.43	-0.416852	-7.0155
32.531	-0.453913	-7.03284
32.618	-0.48504	-7.04541
32.714	-0.522252	-7.05938
32.799	-0.552349	-7.06848
32.886	-0.584023	-7.07853
32.97	-0.616681	-7.08577
33.061	-0.652114	-7.09536
33.145	-0.682549	-7.10382
33.234	-0.716585	-7.11013
33.319	-0.748967	-7.11517
33.404	-0.781074	-7.12052
33.485	-0.81132	-7.125
33.57	-0.844436	-7.12825
33.737	-0.910381	-7.13032
33.819	-0.942118	-7.12957
33.904	-0.975872	-7.1285
33.995	-1.01155	-7.12591
34.081	-1.04279	-7.12464
34.162	-1.07623	-7.11862
34.259	-1.11519	-7.11145
34.351	-1.15057	-7.1067
34.439	-1.18726	-7.10074
34.525	-1.22541	-7.09276
34.613	-1.26309	-7.08615
34.699	-1.30171	-7.07837
34.783	-1.34484	-7.06517
34.862	-1.3776	-7.06058
34.946	-1.41686	-7.05143
35.112	-1.48275	-7.03735
35.199	-1.50823	-7.03391
35.284	-1.53715	-7.02677
35.542	-1.63059	-7.01152
35.63	-1.66827	-7.00607
35.711	-1.70558	-6.99927
35.809	-1.7467	-6.99295
35.921	-1.79665	-6.98776
36.014	-1.8265	-6.96653
36.108	-1.86229	-6.97565
36.19	-1.89205	-6.96858
36.27	-1.91789	-6.96651
36.354	-1.94549	-6.95469
36.447	-1.98737	-6.91234
36.54	-2.02441	-6.9547
36.621	-2.0601	-6.94952
36.704	-2.09115	-6.95428
36.796	-2.13222	-6.94702
36.887	-2.17796	-6.98141
36.971	-2.20283	-6.92294
37.05	-2.23351	-6.97023
37.142	-2.26634	-6.96632
37.225	-2.29693	-6.96452
37.307	-2.32792	-6.96399
37.395	-2.36247	-6.96062
37.483	-2.40002	-6.95636
37.569	-2.43796	-6.95906
37.651	-2.47054	-6.95036
37.738	-2.51417	-6.95465
37.825	-2.55177	-6.95166
37.935	-2.60948	-6.97819
38.031	-2.65157	-6.96157
38.117	-2.6969	-6.96979
38.205	-2.74064	-6.9794
38.291	-2.78281	-6.95381
38.378	-2.82794	-6.97067
38.459	-2.86422	-6.95875
38.546	-2.90869	-6.96403
38.631	-2.9513	-6.95422
38.723	-2.99949	-6.97142
38.812	-3.04334	-6.93998
38.919	-3.09621	-6.97258
39.012	-3.14283	-6.94992
39.102	-3.18815	-6.95595
39.186	-3.22941	-6.96898
39.274	-3.27391	-6.97011
39.739	-3.50686	-6.93546
39.833	-3.55423	-6.95153
39.917	-3.59426	-6.9623
40.18	-3.72897	-6.92528
40.264	-3.7713	-6.95624
40.343	-3.80595	-6.95289
40.425	-3.85027	-6.9541
40.524	-3.90157	-6.9402
40.621	-3.94474	-6.9537
40.705	-3.98888	-6.95384
40.793	-4.03481	-6.93436
40.884	-4.07848	-6.91869
40.966	-4.11905	-6.95101
41.055	-4.15935	-6.94452
41.143	-4.2029	-6.96895
41.245	-4.25755	-6.92114
41.331	-4.29948	-6.95058
41.415	-4.34295	-6.9562
41.504	-4.38352	-6.94219
41.584	-4.42239	-6.9579
41.669	-4.46533	-6.93771
41.756	-4.50905	-6.94997
41.846	-4.55095	-6.95986
41.929	-4.5951	-6.95141
42.012	-4.6247	-6.96029
42.098	-4.65127	-6.95477
42.187	-4.68127	-6.95142
42.278	-4.71565	-6.94364
42.366	-4.74395	-6.95365
42.459	-4.77831	-6.9304
42.56	-4.81732	-6.90116
42.648	-4.84575	-6.88405
42.734	-4.87973	-6.8987
42.838	-4.92657	-6.89913
42.932	-4.9527	-6.8771
43.01	-4.98149	-6.88159
43.094	-5.0106	-6.87598
43.175	-5.04315	-6.85212
43.26	-5.08312	-6.86811
43.348	-5.1138	-6.85147
43.442	-5.14863	-6.83688
43.532	-5.18046	-6.82163
43.62	-5.20496	-6.80234
43.884	-5.29527	-6.75032
43.969	-5.314	-6.73069
44.051	-5.34376	-6.71256
44.133	-5.37166	-6.69664
44.21	-5.39	-6.67543
44.295	-5.41159	-6.65369
44.381	-5.44088	-6.63582
44.482	-5.46363	-6.60787
44.565	-5.48803	-6.5904
44.65	-5.51379	-6.57192
44.731	-5.53613	-6.55126
44.812	-5.55609	-6.52842
44.895	-5.58011	-6.5057
44.981	-5.59972	-6.48029
45.066	-5.62133	-6.45656
45.152	-5.64934	-6.43735
45.241	-5.67112	-6.40862
45.333	-5.68362	-6.38327
45.434	-5.72711	-6.3496
45.558	-5.74612	-6.3085
45.66	-5.76112	-6.271
45.758	-5.78258	-6.25237
45.845	-5.79725	-6.20856
45.935	-5.78987	-6.16765
46.019	-5.8163	-6.17174
46.108	-5.83312	-6.15092
46.204	-5.84784	-6.09138
46.294	-5.84728	-6.04284
46.38	-5.86777	-6.05008
46.465	-5.8729	-6.00306
46.558	-5.88151	-5.96658
46.649	-5.88885	-5.93359
46.738	-5.89578	-5.9005
46.825	-5.90047	-5.86608
46.911	-5.90436	-5.83434
47.359	-5.91228	-5.65652
47.545	-5.91094	-5.57969
47.624	-5.90546	-5.54872
48.082	-5.87177	-5.3696
48.173	-5.86226	-5.33575
48.269	-5.85159	-5.30098
48.352	-5.84231	-5.26927
48.451	-5.82693	-5.2364
48.544	-5.81347	-5.2018
48.641	-5.79911	-5.16488
48.746	-5.77907	-5.13055
48.842	-5.76071	-5.09401
48.954	-5.73932	-5.05705
49.056	-5.71828	-5.02487
49.147	-5.6979	-4.99792
49.236	-5.67972	-4.96802
49.335	-5.65632	-4.93815
49.424	-5.63301	-4.91005
49.516	-5.61134	-4.88248
49.604	-5.58839	-4.85745
49.695	-5.56579	-4.83378
49.783	-5.54152	-4.80736
49.869	-5.51284	-4.78329
49.962	-5.484	-4.75831
50.052	-5.45551	-4.73438
50.145	-5.42794	-4.71333
50.231	-5.40023	-4.69332
50.335	-5.36881	-4.67014
50.422	-5.34102	-4.65099
50.513	-5.30956	-4.6311
50.604	-5.27466	-4.60959
50.705	-5.24051	-4.58415
50.787	-5.21129	-4.56707
50.878	-5.18226	-4.54183
50.977	-5.14307	-4.51983
51.071	-5.1135	-4.49838
51.177	-5.06585	-4.47387
51.267	-5.03411	-4.44988
51.355	-5.00041	-4.42626
51.482	-4.9573	-4.39069
51.581	-4.9163	-4.36933
51.676	-4.87647	-4.34555
51.779	-4.83793	-4.31767
51.889	-4.79419	-4.29171
51.983	-4.76073	-4.26305
52.077	-4.71967	-4.24195
52.171	-4.67447	-4.22294
52.265	-4.65123	-4.19978
52.356	-4.65987	-4.19345
52.446	-4.64574	-4.18345
52.54	-4.62427	-4.17224
52.642	-4.60232	-4.15419
52.737	-4.57709	-4.13719
52.827	-4.54979	-4.11843
52.917	-4.5273	-4.10019
53.014	-4.49987	-4.07758
53.116	-4.47096	-4.05326
53.304	-4.41649	-4.00666
53.409	-4.381	-3.9779
53.503	-4.36181	-3.95143
53.594	-4.33925	-3.92552
53.686	-4.31223	-3.89786
53.772	-4.28725	-3.87267
53.869	-4.26856	-3.84113
53.961	-4.24725	-3.81334
54.056	-4.22962	-3.78561
54.145	-4.21093	-3.75912
54.234	-4.19512	-3.73204
54.329	-4.17433	-3.70082
54.42	-4.15606	-3.67063
54.503	-4.14161	-3.64096
54.617	-4.11991	-3.60138
54.722	-4.10625	-3.5647
54.82	-4.0943	-3.52921
54.91	-4.07359	-3.49308
54.999	-4.06151	-3.4591
55.093	-4.05078	-3.42873
55.185	-4.03878	-3.39054
55.275	-4.02697	-3.35571
55.369	-4.0246	-3.3198
55.459	-4.01231	-3.27921
55.549	-4.0055	-3.24274
55.642	-3.99462	-3.19905
55.734	-3.98399	-3.15903
55.825	-3.97033	-3.11261
55.914	-3.9621	-3.07145
55.998	-3.95951	-3.03413
56.087	-3.94464	-2.99184
56.205	-3.93136	-2.93868
56.302	-3.91754	-2.89331
56.412	-3.91595	-2.86593
56.512	-3.90637	-2.83274
56.61	-3.90054	-2.80103
56.717	-3.89053	-2.75791
56.82	-3.88648	-2.72702
56.916	-3.88392	-2.68273
57.002	-3.88169	-2.64726
57.096	-3.86889	-2.60932
57.184	-3.86607	-2.56569
57.275	-3.86283	-2.52744
57.363	-3.85733	-2.48583
57.455	-3.85021	-2.44274
57.544	-3.8465	-2.4016
57.66	-3.8351	-2.34605
57.765	-3.82774	-2.29734
57.857	-3.81958	-2.24892
57.947	-3.81377	-2.20603
58.034	-3.80943	-2.16257
58.13	-3.79737	-2.11395
58.242	-3.79563	-2.06591
58.334	-3.78895	-2.02062
58.426	-3.77957	-1.97338
58.514	-3.77149	-1.92875
58.601	-3.76895	-1.88766
58.69	-3.76248	-1.84304
58.783	-3.74906	-1.79562
58.883	-3.74726	-1.74871
58.974	-3.73808	-1.70066
59.067	-3.72854	-1.65668
59.161	-3.72358	-1.61044
59.246	-3.71671	-1.57003
59.335	-3.70717	-1.52522
59.424	-3.70408	-1.48162
59.512	-3.69629	-1.43712
59.599	-3.68633	-1.39328
59.687	-3.68147	-1.35092
59.781	-3.67445	-1.30646
59.874	-3.67076	-1.25337
59.961	-3.66247	-1.21357
60.058	-3.65326	-1.16636
60.141	-3.64911	-1.12567
60.229	-3.63919	-1.08013
60.534	-3.61636	-0.931223
60.631	-3.61143	-0.882958
60.738	-3.60396	-0.829751
60.844	-3.59658	-0.777086
60.932	-3.59349	-0.73479
61.026	-3.58446	-0.688157
61.336	-3.5613	-0.537579
61.514	-3.54754	-0.449936
61.616	-3.53765	-0.394942
61.703	-3.52685	-0.350998
61.788	-3.52432	-0.311505
61.883	-3.51447	-0.262772
61.98	-3.50647	-0.213991
62.097	-3.49843	-0.1566
62.189	-3.4939	-0.111701
62.273	-3.48611	-0.0684762
62.37	-3.47974	-0.0225389
62.464	-3.47493	0.0240419
62.554	-3.47051	0.0665775
62.641	-3.46357	0.1106
62.73	-3.4588	0.153187
63.384	-3.40645	0.476026
63.479	-3.40528	0.513975
63.568	-3.39453	0.558666
63.656	-3.38333	0.60992
63.75	-3.37796	0.6527
63.841	-3.37076	0.696848
63.942	-3.3631	0.747615
64.027	-3.35666	0.791658
64.119	-3.35095	0.837763
64.213	-3.34281	0.881582
64.302	-3.3363	0.927634
64.395	-3.32937	0.972269
64.487	-3.32288	1.0152
64.576	-3.31309	1.05832
64.667	-3.31208	1.10273
64.76	-3.31029	1.14991
64.842	-3.29289	1.18218
64.938	-3.28946	1.24486
65.034	-3.27787	1.28734
65.131	-3.28996	1.33923
65.221	-3.28078	1.38412
65.311	-3.2768	1.42866
65.405	-3.2705	1.47442
65.497	-3.25647	1.51712
65.586	-3.25586	1.56411
65.686	-3.26599	1.62582
65.776	-3.24022	1.65623
65.866	-3.22761	1.69909
65.954	-3.22529	1.74779
66.045	-3.21584	1.79037
66.136	-3.21919	1.84106
66.222	-3.21087	1.88123
66.534	-3.17277	2.01474
66.623	-3.1677	2.06279
66.716	-3.15979	2.10378
66.818	-3.15294	2.1561
66.904	-3.14438	2.19734
66.987	-3.14569	2.24347
67.083	-3.13433	2.28644
67.186	-3.12536	2.33717
67.28	-3.12095	2.38519
67.375	-3.11146	2.42867
67.468	-3.09985	2.46531
67.557	-3.09991	2.51558
67.646	-3.08933	2.55695
67.738	-3.07958	2.60298
67.828	-3.0734	2.64761
68.197	-3.06807	2.84287
68.292	-3.06038	2.89073
68.387	-3.05591	2.9379
68.652	-3.03339	3.06861
68.747	-3.03786	3.10263
68.846	-3.0241	3.12694
68.937	-3.02108	3.15951
69.027	-3.01217	3.19171
69.115	-3.0029	3.22729
69.201	-3.00478	3.24302
69.289	-2.98797	3.31025
69.376	-2.9764	3.33617
69.456	-2.95911	3.33634
69.539	-2.95265	3.39135
69.629	-2.96337	3.44244
69.719	-2.92189	3.4387
69.809	-2.90507	3.48046
69.898	-2.89324	3.50424
70.006	-2.87291	3.53931
70.154	-2.84353	3.59011
70.247	-2.82549	3.62198
70.339	-2.80589	3.65098
70.434	-2.7823	3.68116
70.52	-2.76287	3.70716
70.613	-2.73824	3.73188
70.698	-2.71659	3.75921
70.785	-2.69119	3.77558
70.875	-2.66961	3.79984
70.966	-2.65	3.82645
71.064	-2.62364	3.84856
71.154	-2.60081	3.87415
71.248	-2.57752	3.89442
71.34	-2.54905	3.91793
71.441	-2.51553	3.94551
71.532	-2.4904	3.96503
71.636	-2.46377	3.99059
71.726	-2.43407	4.00266
71.819	-2.40593	4.02354
71.909	-2.37326	4.04536
72.001	-2.34387	4.05959
72.095	-2.31135	4.07775
72.186	-2.2806	4.09195
72.274	-2.24565	4.10966
72.366	-2.2188	4.11851
72.461	-2.18349	4.13279
72.554	-2.15015	4.14629
72.645	-2.11806	4.15517
72.738	-2.09094	4.16548
72.832	-2.05563	4.17551
72.922	-2.02344	4.18503
73.012	-1.99131	4.19215
73.105	-1.95603	4.19734
73.29	-1.88485	4.20738
73.388	-1.84636	4.21168
73.479	-1.80552	4.21235
73.569	-1.7675	4.21596
73.663	-1.72363	4.21742
73.755	-1.68133	4.22072
73.842	-1.63929	4.22254
73.952	-1.58907	4.22801
74.038	-1.5466	4.2307
74.13	-1.50098	4.23273
74.219	-1.46024	4.23837
74.333	-1.40173	4.24005
74.429	-1.3538	4.24174
74.521	-1.31024	4.24861
74.61	-1.26563	4.25089
74.699	-1.21964	4.25313
74.789	-1.1757	4.25757
74.877	-1.13183	4.26217
74.966	-1.08524	4.26414
75.06	-1.04086	4.26852
75.15	-1.01062	4.26857
75.248	-0.975931	4.26974
75.339	-0.944248	4.27233
75.447	-0.904442	4.27398
75.542	-0.868546	4.2734
75.633	-0.833765	4.27232
75.72	-0.797938	4.27264
75.814	-0.758101	4.27077
75.903	-0.713684	4.27138
75.986	-0.677939	4.27212
76.078	-0.635495	4.27426
76.177	-0.588276	4.27348
76.267	-0.545625	4.27528
76.36	-0.497681	4.27024
76.456	-0.451674	4.2738
76.552	-0.40349	4.27317
76.649	-0.357356	4.27857
76.747	-0.309329	4.27474
76.841	-0.264719	4.27772
76.939	-0.211012	4.27152
77.025	-0.170252	4.27513
77.133	-0.114104	4.2704
77.23	-0.0685798	4.27436
77.32	-0.0193732	4.27184
77.401	0.0181056	4.27522
77.489	0.0614676	4.27715
77.583	0.109153	4.27712
77.677	0.154965	4.27833
77.769	0.203746	4.276
77.865	0.252829	4.27723
77.962	0.302693	4.27596
78.047	0.342436	4.27889
78.142	0.39351	4.27695
78.238	0.440223	4.27781
78.331	0.483516	4.27932
78.422	0.527877	4.28201
78.521	0.576661	4.28146
78.717	0.677357	4.28011
78.814	0.726148	4.28046
78.9	0.76991	4.27944
78.99	0.815913	4.28078
79.08	0.859004	4.2821
79.175	0.907869	4.27995
79.284	0.967371	4.27717
79.467	1.05827	4.27837
79.648	1.14744	4.28038
79.735	1.19132	4.27864
79.823	1.23531	4.27867
79.925	1.28604	4.27974
80.017	1.33246	4.27985
80.108	1.38106	4.28228
80.201	1.42942	4.28168
80.288	1.46959	4.2822
80.383	1.51511	4.28185
80.472	1.56048	4.28422
80.553	1.60779	4.28389
80.644	1.65076	4.28707
80.732	1.69366	4.28192
80.823	1.74049	4.2872
80.908	1.78182	4.28218
80.997	1.82854	4.28722
81.082	1.86957	4.28454
81.172	1.91944	4.28654
81.265	1.96241	4.28764
81.354	2.00851	4.29042
81.439	2.04554	4.28425
81.531	2.09188	4.28275
81.615	2.13258	4.28657
81.705	2.18103	4.28661
81.794	2.22439	4.28698
81.885	2.27295	4.28885
81.964	2.31313	4.29236
82.047	2.35109	4.29167
82.133	2.39381	4.28987
82.222	2.43444	4.2905
82.307	2.48203	4.29386
82.387	2.51988	4.29584
82.473	2.56001	4.29378
82.58	2.61473	4.29698
82.671	2.66173	4.29623
82.768	2.7091	4.29533
82.854	2.74177	4.2956
82.936	2.76759	4.29616
83.021	2.80166	4.29895
83.101	2.83276	4.30051
83.193	2.86905	4.30004
83.288	2.89763	4.29097
83.383	2.93294	4.28883
83.467	2.96843	4.2805
83.556	3.00522	4.28896
83.65	3.03874	4.27321
83.742	3.0809	4.27069
83.829	3.10278	4.25853
83.914	3.13714	4.26147
84.007	3.17896	4.25639
84.093	3.21646	4.25106
84.176	3.24586	4.24028
84.351	3.31697	4.22249
84.437	3.34777	4.20317
84.521	3.36748	4.18643
84.599	3.40244	4.17757
84.684	3.44301	4.16566
84.771	3.46667	4.1478
84.94	3.51303	4.10501
85.255	3.59258	4.02934
85.514	3.68035	3.96311
85.701	3.74699	3.91088
86.055	3.78961	3.81162
86.222	3.82546	3.76952
86.581	3.9136	3.65946
86.672	3.92029	3.62019
